file_path,detected_object_class,confidence_score
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-01-21_09-56-33.jpg,person,0.40978795289993286
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-01-21_09-56-33.jpg,person,0.3754567503929138
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-01-21_09-56-33.jpg,person,0.37390539050102234
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-01-21_09-56-33.jpg,laptop,0.3483588695526123
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-01-21_09-56-33.jpg,person,0.3461253345012665
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-01-21_09-56-33.jpg,chair,0.3432372212409973
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-01-21_09-56-33.jpg,person,0.33959445357322693
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-01-21_09-56-33.jpg,person,0.3134329915046692
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-01-21_09-56-33.jpg,dining table,0.27688953280448914
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-05-21_10-56-36.jpg,laptop,0.903396487236023
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-10-28_07-38-20.jpg,mouse,0.94536954164505
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-10-28_07-38-20.jpg,tv,0.7922505736351013
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-24_06-18-41.jpg,bottle,0.9681564569473267
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-24_06-18-41.jpg,bottle,0.9119041562080383
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-24_06-18-41.jpg,bottle,0.8949363231658936
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-24_06-18-41.jpg,bottle,0.8777029514312744
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-24_06-18-41.jpg,bottle,0.8402053117752075
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-24_06-18-41.jpg,bottle,0.8391124606132507
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-24_06-18-41.jpg,refrigerator,0.778775155544281
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-24_06-18-41.jpg,bottle,0.7487461566925049
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-24_06-18-41.jpg,refrigerator,0.34841907024383545
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-01-14_18-06-16 (3).jpg,tv,0.43986061215400696
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-01-14_18-06-16 (3).jpg,umbrella,0.3934018611907959
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2022-03-19_12-40-53.jpg,toilet,0.42066648602485657
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-06-13_12-17-50.jpg,person,0.7600619792938232
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-09-26_05-29-50.jpg,person,0.917115330696106
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-09-26_05-29-50.jpg,person,0.9072991013526917
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-09-26_05-29-50.jpg,person,0.8985103964805603
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-09-26_05-29-50.jpg,person,0.8588181734085083
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-09-26_05-29-50.jpg,person,0.8338845372200012
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-09-26_05-29-50.jpg,person,0.8262190818786621
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-09-26_05-29-50.jpg,person,0.7915376424789429
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-09-26_05-29-50.jpg,person,0.7603563070297241
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-09-26_05-29-50.jpg,tie,0.44856780767440796
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-04-09_04-39-26 (1).jpg,refrigerator,0.41499075293540955
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-04-09_04-39-26 (1).jpg,bottle,0.2821538746356964
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-05-24_09-53-22.jpg,chair,0.3929128050804138
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-05-24_09-53-22.jpg,bottle,0.3879493474960327
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-05-24_09-53-22.jpg,bottle,0.3783184587955475
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-05-24_09-53-22.jpg,bottle,0.3717097043991089
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-05-24_09-53-22.jpg,bottle,0.276285320520401
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-05-24_09-53-22.jpg,bottle,0.27440130710601807
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-05-24_09-53-22.jpg,dining table,0.2561858594417572
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-25_04-38-39.jpg,chair,0.3929128050804138
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-25_04-38-39.jpg,bottle,0.3879493474960327
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-25_04-38-39.jpg,bottle,0.3783184587955475
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-25_04-38-39.jpg,bottle,0.3717097043991089
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-25_04-38-39.jpg,bottle,0.276285320520401
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-25_04-38-39.jpg,bottle,0.27440130710601807
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-25_04-38-39.jpg,dining table,0.2561858594417572
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2021-12-24_06-36-40.jpg,person,0.6768806576728821
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2021-12-24_06-36-40.jpg,person,0.5527855157852173
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2021-12-24_06-36-40.jpg,book,0.5035626292228699
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-01-15_08-13-24 (1).jpg,bottle,0.2699996829032898
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-05-15_18-06-30.jpg,person,0.8231127858161926
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-05-15_18-06-30.jpg,person,0.7843042612075806
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-05-15_18-06-30.jpg,person,0.7711660861968994
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-05-15_18-06-30.jpg,person,0.6671889424324036
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-05-15_18-06-30.jpg,person,0.6198705434799194
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-05-15_18-06-30.jpg,person,0.5607012510299683
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-05-15_18-06-30.jpg,kite,0.3760870099067688
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-01-25_07-28-39.jpg,person,0.8627908229827881
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-02-22_18-42-31.jpg,person,0.32615646719932556
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-02-22_18-42-31.jpg,person,0.25520583987236023
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2023-12-26_06-37-53.jpg,cup,0.4747879207134247
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2023-12-26_06-37-53.jpg,apple,0.3600364923477173
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2023-12-26_06-37-53.jpg,apple,0.3152783215045929
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2023-12-26_06-37-53.jpg,book,0.314055472612381
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2023-12-26_06-37-53.jpg,apple,0.29941898584365845
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2023-12-26_06-37-53.jpg,bottle,0.25672587752342224
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-10-31_14-43-10.jpg,person,0.8606736063957214
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-16_06-25-06.jpg,person,0.9042404890060425
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-16_06-25-06.jpg,person,0.9030124545097351
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-16_06-25-06.jpg,person,0.8863321542739868
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-16_06-25-06.jpg,person,0.7730465531349182
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-16_06-25-06.jpg,person,0.7059587240219116
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-16_06-25-06.jpg,person,0.6644660830497742
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-16_06-25-06.jpg,chair,0.6292327642440796
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-16_06-25-06.jpg,bottle,0.5716297626495361
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-16_06-25-06.jpg,person,0.559290885925293
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-16_06-25-06.jpg,bottle,0.5301797389984131
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-16_06-25-06.jpg,person,0.5064740180969238
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-16_06-25-06.jpg,person,0.4831199049949646
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-16_06-25-06.jpg,dining table,0.46736443042755127
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-16_06-25-06.jpg,bottle,0.44857627153396606
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-16_06-25-06.jpg,person,0.4168521761894226
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-16_06-25-06.jpg,dining table,0.37725305557250977
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-16_06-25-06.jpg,person,0.3472660779953003
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-16_06-25-06.jpg,dining table,0.34380674362182617
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-16_06-25-06.jpg,person,0.2851274907588959
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-04-10_06-55-29.jpg,mouse,0.272551566362381
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-02-07_18-37-55.jpg,person,0.843650221824646
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-02-07_18-37-55.jpg,tv,0.7199044823646545
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-02-07_18-37-55.jpg,bottle,0.5864964723587036
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-02-07_18-37-55.jpg,bottle,0.4994544982910156
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-02-07_18-37-55.jpg,bottle,0.40342476963996887
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-02-07_18-37-55.jpg,remote,0.35559505224227905
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-03-05_05-58-16 (7).jpg,bed,0.25704047083854675
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-11-04_06-49-49.jpg,oven,0.3343580365180969
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-11-30_14-58-06.jpg,person,0.41242462396621704
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-11-30_14-58-06.jpg,cell phone,0.36592742800712585
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-05-18_17-45-21.jpg,bottle,0.6483384966850281
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-05-18_17-45-21.jpg,bottle,0.5210506319999695
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2022-03-25_11-43-31 (1).jpg,cup,0.4083253741264343
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2021-11-18_09-11-28 (1).jpg,laptop,0.5341134667396545
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-05-23_09-59-13.jpg,kite,0.32971158623695374
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2022-03-07_10-04-40.jpg,cup,0.40844863653182983
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2022-04-12_07-21-28.jpg,person,0.6762968897819519
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2022-04-12_07-21-28.jpg,cell phone,0.4380348026752472
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2022-04-12_07-21-28.jpg,person,0.4091162383556366
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-06-04_19-55-41.jpg,chair,0.9373895525932312
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-06-04_19-55-41.jpg,person,0.8513213396072388
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-06-04_19-55-41.jpg,person,0.8273835182189941
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-06-04_19-55-41.jpg,chair,0.8190059661865234
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-06-04_19-55-41.jpg,person,0.8080956339836121
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-06-04_19-55-41.jpg,person,0.769237756729126
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-06-04_19-55-41.jpg,chair,0.7328420877456665
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-06-04_19-55-41.jpg,person,0.7108006477355957
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-06-04_19-55-41.jpg,person,0.6809167265892029
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-06-04_19-55-41.jpg,chair,0.6640403270721436
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-06-04_19-55-41.jpg,chair,0.563653826713562
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-06-04_19-55-41.jpg,person,0.5187802314758301
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-06-04_19-55-41.jpg,bottle,0.4920791983604431
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-06-04_19-55-41.jpg,person,0.4440206289291382
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-06-04_19-55-41.jpg,dining table,0.44229549169540405
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-06-04_19-55-41.jpg,cell phone,0.35880357027053833
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-06-04_19-55-41.jpg,remote,0.3575931787490845
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-06-04_19-55-41.jpg,chair,0.33002063632011414
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-06-04_19-55-41.jpg,person,0.2875593900680542
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-06-04_19-55-41.jpg,dining table,0.27873337268829346
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-02-13_05-17-08.jpg,person,0.9112656712532043
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-20_10-23-09.jpg,chair,0.36936482787132263
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-20_10-23-09.jpg,chair,0.35440340638160706
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-20_10-23-09.jpg,oven,0.3457590639591217
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-06-20_10-23-09.jpg,skateboard,0.3081448972225189
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2023-12-25_16-04-02 (1).jpg,bottle,0.6842613220214844
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2023-12-25_16-04-02 (1).jpg,bottle,0.5184816718101501
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2023-12-25_16-04-02 (1).jpg,bottle,0.5125812888145447
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2023-12-25_16-04-02 (1).jpg,refrigerator,0.4953593313694
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2023-12-25_16-04-02 (1).jpg,bottle,0.46335840225219727
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2023-12-25_16-04-02 (1).jpg,bottle,0.44607874751091003
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2023-12-25_16-04-02 (1).jpg,bottle,0.4456857442855835
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2023-12-25_16-04-02 (1).jpg,bottle,0.4442344009876251
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2023-12-25_16-04-02 (1).jpg,bottle,0.4278584420681
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2023-12-25_16-04-02 (1).jpg,bottle,0.3991822302341461
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2023-12-25_16-04-02 (1).jpg,bottle,0.37936916947364807
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2023-12-25_16-04-02 (1).jpg,bottle,0.3700384199619293
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2023-12-25_16-04-02 (1).jpg,bottle,0.285746306180954
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2023-12-25_16-04-02 (1).jpg,book,0.2854869067668915
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2023-12-25_16-04-02 (1).jpg,bottle,0.28444555401802063
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2023-12-25_16-04-02 (1).jpg,book,0.27785342931747437
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2023-12-25_16-04-02 (1).jpg,bottle,0.2627383768558502
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2023-12-25_16-04-02 (1).jpg,bottle,0.26190975308418274
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2023-12-25_16-04-02 (1).jpg,refrigerator,0.25839322805404663
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2023-12-25_16-04-02 (1).jpg,bottle,0.25410956144332886
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-07-03_02-45-10.jpg,scissors,0.35791242122650146
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-07-03_02-45-10.jpg,person,0.2832911014556885
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-07-03_02-45-10.jpg,scissors,0.254246324300766
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-12-14_09-15-25 (3).jpg,person,0.9364470839500427
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-12-14_09-15-25 (3).jpg,chair,0.6957976818084717
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-12-14_09-15-25 (3).jpg,person,0.6839022636413574
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-12-14_09-15-25 (3).jpg,person,0.60725998878479
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-12-14_09-15-25 (3).jpg,person,0.5617714524269104
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-12-14_09-15-25 (3).jpg,chair,0.5447788834571838
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-12-14_09-15-25 (3).jpg,person,0.3625141978263855
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-12-14_09-15-25 (3).jpg,person,0.3198975920677185
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-12-14_09-15-25 (3).jpg,person,0.2715016007423401
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2025-04-24_08-04-58 (2).jpg,cup,0.2601107358932495
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-01-11_11-02-55.jpg,person,0.27733153104782104
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2023-12-13_09-24-51.jpg,clock,0.5850529670715332
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-04-09_04-41-03 (1).jpg,refrigerator,0.41499075293540955
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-04-09_04-41-03 (1).jpg,bottle,0.2821538746356964
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2021-12-21_13-14-35.jpg,tv,0.47314631938934326
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2021-12-21_13-14-35.jpg,bench,0.4350460171699524
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2021-12-21_13-14-35.jpg,bench,0.26040157675743103
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-03-30_16-12-41.jpg,person,0.8693574070930481
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-03-30_16-12-41.jpg,person,0.8075127601623535
data/raw/telegram_media/tikvahpharma/20250715_154206/photo_2024-03-30_16-12-41.jpg,person,0.8000264167785645
